task_name,chain,chain_families,shifted_chain,shifted_chain_families,difficulty,shift_type,schema_success,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,final_score,pred_pre_json,pred_post_json,pred_pre_probe_json,pred_post_probe_json,support_pool_json,queries_json,probes_json,post_support_pool_json,post_queries_json,post_probes_json,metadata_json,error_type,error_message
compositional_induction_string,permutation_reverse -> reindexing_rotate_k_-1,permutation -> reindexing,permutation_reverse -> reindexing_rotate_k_-1,permutation -> reindexing,medium,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""1"": [""push"", ""chuv"", ""push"", ""chuv""], ""2"": [""push"", ""chuv"", ""push"", ""chuv""], ""3"": [""push"", ""chuv"", ""push"", ""chuv""], ""4"": [""push"", ""chuv"", ""push"", ""chuv""], ""5"": [""push"", ""chuv"", ""push"", ""chuv""]}","{""1"": [""push"", ""tiche"", ""tiche"", ""chuv""], ""2"": [""push"", ""tiche"", ""tiche"", ""chuv""], ""3"": [""push"", ""tiche"", ""tiche"", ""chuv""], ""4"": [""push"", ""tiche"", ""tiche"", ""chuv""], ""5"": [""push"", ""tiche"", ""tiche"", ""chuv""]}","[""tiche"", ""push"", ""tiche"", ""push"", ""tiche"", ""push""]","[""tiche"", ""tiche"", ""push"", ""chuv"", ""tiche"", ""push""]","[{""inp"": ""push push chuv chuv"", ""out"": ""chuv push push chuv""}, {""inp"": ""tiche tiche chuv tiche"", ""out"": ""chuv tiche tiche tiche""}, {""inp"": ""chuv tiche push tiche"", ""out"": ""push tiche chuv tiche""}, {""inp"": ""push chuv push"", ""out"": ""chuv push push""}, {""inp"": ""tiche push push"", ""out"": ""push tiche push""}]","[{""inp"": ""chuv push chuv push"", ""out"": ""chuv push chuv push""}]","[{""inp"": ""push tiche push tiche push tiche"", ""out"": ""push tiche push tiche push tiche""}]","[{""inp"": ""chuv tiche tiche"", ""out"": ""tiche chuv tiche""}, {""inp"": ""chuv push push"", ""out"": ""push chuv push""}, {""inp"": ""push push tiche"", ""out"": ""push push tiche""}, {""inp"": ""tiche push tiche push"", ""out"": ""tiche push tiche push""}, {""inp"": ""chuv tiche tiche push"", ""out"": ""tiche tiche chuv push""}]","[{""inp"": ""tiche tiche push chuv"", ""out"": ""push tiche tiche chuv""}]","[{""inp"": ""push tiche tiche chuv tiche push"", ""out"": ""tiche chuv tiche tiche push push""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""permutation"", ""extension"", ""reindexing""], ""op_names"": [""permutation_reverse"", ""reindexing_rotate_k_-1""], ""op_families"": [""permutation"", ""reindexing""], ""op_params"": [{}, {""k"": -1}], ""shifted_op_names"": [""permutation_reverse"", ""reindexing_rotate_k_-1""], ""shifted_op_families"": [""permutation"", ""reindexing""], ""shifted_op_params"": [{}, {""k"": -1}], ""num_steps"": 2, ""repetition_mode"": ""medium"", ""old_rule_post_query_output"": ""push tiche tiche chuv""}",,
compositional_induction_string,iteration_duplicate -> permutation_reverse,iteration -> permutation,iteration_duplicate -> permutation_reverse,iteration -> permutation,hard,single_op_shift,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,"{""1"": [""vazu rozsi nadu vazu rozsi nadu""], ""2"": [""vazu rozsi nadu vazu rozsi nadu""], ""3"": [""vazu rozsi nadu vazu rozsi nadu""], ""4"": [""vazu rozsi nadu vazu rozsi nadu""], ""5"": [""vazu rozsi nadu vazu rozsi nadu""]}","{""1"": [""vazu nabso moge vazu nabso moge""], ""2"": [""vazu nabso moge vazu nabso moge""], ""3"": [""vazu nabso moge vazu nabso moge""], ""4"": [""vazu nabso moge vazu nabso moge""], ""5"": [""vazu nabso moge vazu nabso moge""]}","[""nabso rozsi vazu moge nadu nabso rozsi vazu moge nadu""]","[""nadu vazu moge rozsi nabso nadu vazu moge rozsi nabso""]","[{""inp"": ""moge rozsi nadu"", ""out"": ""nadu rozsi moge nadu rozsi moge""}, {""inp"": ""moge nadu rozsi"", ""out"": ""rozsi nadu moge rozsi nadu moge""}, {""inp"": ""vazu nabso rozsi"", ""out"": ""rozsi nabso vazu rozsi nabso vazu""}, {""inp"": ""moge rozsi nabso"", ""out"": ""nabso rozsi moge nabso rozsi moge""}, {""inp"": ""rozsi nadu nabso"", ""out"": ""nabso nadu rozsi nabso nadu rozsi""}]","[{""inp"": ""nadu rozsi vazu"", ""out"": ""vazu rozsi nadu vazu rozsi nadu""}]","[{""inp"": ""nadu moge vazu rozsi nabso"", ""out"": ""nabso rozsi vazu moge nadu nabso rozsi vazu moge nadu""}]","[{""inp"": ""nabso vazu nadu"", ""out"": ""nadu vazu nabso nadu vazu nabso""}, {""inp"": ""nabso vazu rozsi"", ""out"": ""rozsi vazu nabso rozsi vazu nabso""}, {""inp"": ""nabso nadu moge"", ""out"": ""moge nadu nabso moge nadu nabso""}, {""inp"": ""rozsi nabso moge"", ""out"": ""moge nabso rozsi moge nabso rozsi""}, {""inp"": ""vazu nadu rozsi"", ""out"": ""rozsi nadu vazu rozsi nadu vazu""}]","[{""inp"": ""moge nabso vazu"", ""out"": ""vazu nabso moge vazu nabso moge""}]","[{""inp"": ""nabso rozsi moge vazu nadu"", ""out"": ""nadu vazu moge rozsi nabso nadu vazu moge rozsi nabso""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""permutation"", ""reindexing"", ""iteration"", ""extension"", ""partitioning""], ""op_names"": [""iteration_duplicate"", ""permutation_reverse""], ""op_families"": [""iteration"", ""permutation""], ""op_params"": [{}, {}], ""shifted_op_names"": [""iteration_duplicate"", ""permutation_reverse""], ""shifted_op_families"": [""iteration"", ""permutation""], ""shifted_op_params"": [{}, {}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""vazu nabso moge vazu nabso moge""}",,
compositional_induction_string,iteration_duplicate,iteration,iteration_duplicate,iteration,easy,single_op_shift,True,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,"{""1"": [""sushchu zonshe kepo zonshe zonshe sushchu zonshe kepo zonshe zonshe""], ""2"": [""sushchu zonshe kepo zonshe zonshe sushchu zonshe kepo zonshe zonshe""], ""3"": [""sushchu zonshe kepo zonshe zonshe sushchu zonshe kepo zonshe zonshe""], ""4"": [""sushchu zonshe kepo zonshe zonshe sushchu zonshe kepo zonshe zonshe""], ""5"": [""sushchu zonshe kepo zonshe zonshe sushchu zonshe kepo zonshe zonshe""]}","{""1"": [""sushchu sushchu zonshe sushchu kepo sushchu sushchu zonshe sushchu kepo""], ""2"": [""sushchu sushchu zonshe sushchu kepo sushchu sushchu zonshe sushchu kepo""], ""3"": [""sushchu sushchu zonshe sushchu kepo sushchu sushchu zonshe sushchu kepo""], ""4"": [""sushchu sushchu zonshe sushchu kepo sushchu sushchu zonshe sushchu kepo""], ""5"": [""sushchu sushchu zonshe sushchu kepo sushchu sushchu zonshe sushchu kepo""]}","[""kepo zonshe kepo kepo zonshe kepo""]","[""kepo kepo kepo kepo kepo kepo""]","[{""inp"": ""kepo kepo kepo kepo zonshe"", ""out"": ""kepo kepo kepo kepo zonshe kepo kepo kepo kepo zonshe""}, {""inp"": ""sushchu sushchu sushchu sushchu sushchu"", ""out"": ""sushchu sushchu sushchu sushchu sushchu sushchu sushchu sushchu sushchu sushchu""}, {""inp"": ""zonshe zonshe kepo zonshe kepo"", ""out"": ""zonshe zonshe kepo zonshe kepo zonshe zonshe kepo zonshe kepo""}, {""inp"": ""kepo sushchu zonshe sushchu"", ""out"": ""kepo sushchu zonshe sushchu kepo sushchu zonshe sushchu""}, {""inp"": ""sushchu kepo sushchu zonshe zonshe"", ""out"": ""sushchu kepo sushchu zonshe zonshe sushchu kepo sushchu zonshe zonshe""}]","[{""inp"": ""sushchu zonshe kepo zonshe zonshe"", ""out"": ""sushchu zonshe kepo zonshe zonshe sushchu zonshe kepo zonshe zonshe""}]","[{""inp"": ""kepo zonshe kepo"", ""out"": ""kepo zonshe kepo kepo zonshe kepo""}]","[{""inp"": ""kepo zonshe sushchu kepo"", ""out"": ""kepo zonshe sushchu kepo kepo zonshe sushchu kepo""}, {""inp"": ""zonshe kepo sushchu sushchu sushchu"", ""out"": ""zonshe kepo sushchu sushchu sushchu zonshe kepo sushchu sushchu sushchu""}, {""inp"": ""kepo kepo zonshe zonshe"", ""out"": ""kepo kepo zonshe zonshe kepo kepo zonshe zonshe""}, {""inp"": ""kepo kepo sushchu zonshe"", ""out"": ""kepo kepo sushchu zonshe kepo kepo sushchu zonshe""}, {""inp"": ""zonshe zonshe zonshe zonshe"", ""out"": ""zonshe zonshe zonshe zonshe zonshe zonshe zonshe zonshe""}]","[{""inp"": ""sushchu sushchu zonshe sushchu kepo"", ""out"": ""sushchu sushchu zonshe sushchu kepo sushchu sushchu zonshe sushchu kepo""}]","[{""inp"": ""kepo kepo kepo"", ""out"": ""kepo kepo kepo kepo kepo kepo""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""iteration"", ""permutation""], ""op_names"": [""iteration_duplicate""], ""op_families"": [""iteration""], ""op_params"": [{}], ""shifted_op_names"": [""iteration_duplicate""], ""shifted_op_families"": [""iteration""], ""shifted_op_params"": [{}], ""num_steps"": 1, ""repetition_mode"": ""high"", ""old_rule_post_query_output"": ""sushchu sushchu zonshe sushchu kepo sushchu sushchu zonshe sushchu kepo""}",,
compositional_induction_string,iteration_duplicate -> permutation_reverse,iteration -> permutation,reindexing_rotate_k_1 -> permutation_reverse,reindexing -> permutation,hard,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""1"": [""ralba"", ""pafgo"", ""guta"", ""ralba"", ""pafgo"", ""guta""], ""2"": [""ralba"", ""pafgo"", ""guta"", ""ralba"", ""pafgo"", ""guta""], ""3"": [""ralba"", ""pafgo"", ""guta"", ""ralba"", ""pafgo"", ""guta""], ""4"": [""ralba"", ""pafgo"", ""guta"", ""ralba"", ""pafgo"", ""guta""], ""5"": [""ralba"", ""pafgo"", ""guta"", ""ralba"", ""pafgo"", ""guta""]}","{""1"": [""guta"", ""suv"", ""pafgo""], ""2"": [""guta"", ""suv"", ""pafgo""], ""3"": [""guta"", ""suv"", ""pafgo""], ""4"": [""guta"", ""suv"", ""pafgo""], ""5"": [""guta"", ""suv"", ""pafgo""]}","[""ches"", ""ralba"", ""ches"", ""ralba""]","[""suv"", ""pafgo""]","[{""inp"": ""ralba pafgo ches"", ""out"": ""ches pafgo ralba ches pafgo ralba""}, {""inp"": ""ralba guta ches"", ""out"": ""ches guta ralba ches guta ralba""}, {""inp"": ""pafgo guta suv"", ""out"": ""suv guta pafgo suv guta pafgo""}, {""inp"": ""guta ches pafgo"", ""out"": ""pafgo ches guta pafgo ches guta""}, {""inp"": ""pafgo ches guta"", ""out"": ""guta ches pafgo guta ches pafgo""}]","[{""inp"": ""guta pafgo ralba"", ""out"": ""ralba pafgo guta ralba pafgo guta""}]","[{""inp"": ""ralba ches"", ""out"": ""ches ralba ches ralba""}]","[{""inp"": ""pafgo ralba guta"", ""out"": ""ralba pafgo guta""}, {""inp"": ""ches suv pafgo"", ""out"": ""suv ches pafgo""}, {""inp"": ""ralba ches pafgo"", ""out"": ""ches ralba pafgo""}, {""inp"": ""guta suv pafgo"", ""out"": ""suv guta pafgo""}, {""inp"": ""guta pafgo ches"", ""out"": ""pafgo guta ches""}]","[{""inp"": ""suv guta pafgo"", ""out"": ""guta suv pafgo""}]","[{""inp"": ""pafgo suv"", ""out"": ""pafgo suv""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""extension"", ""iteration"", ""partitioning"", ""permutation"", ""reindexing""], ""op_names"": [""iteration_duplicate"", ""permutation_reverse""], ""op_families"": [""iteration"", ""permutation""], ""op_params"": [{}, {}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""permutation_reverse""], ""shifted_op_families"": [""reindexing"", ""permutation""], ""shifted_op_params"": [{""k"": 1}, {}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""pafgo guta suv pafgo guta suv""}",,
compositional_induction_string,reindexing_rotate_k_1 -> permutation_reverse,reindexing -> permutation,partitioning_by_offset_offset_1 -> permutation_reverse,partitioning -> permutation,medium,single_op_shift,True,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,"{""1"": [""labdo labdo labdo labdo""], ""2"": [""labdo labdo labdo labdo""], ""3"": [""labdo labdo labdo labdo""], ""4"": [""labdo labdo labdo labdo""], ""5"": [""labdo labdo labdo labdo""]}","{""1"": [""fifu fifu""], ""2"": [""fifu fifu""], ""3"": [""fifu fifu""], ""4"": [""fifu fifu""], ""5"": [""fifu fifu""]}","[""labdo fifu mos fifu fifu""]","[""fifu fifu fifu""]","[{""inp"": ""mos fifu mos labdo"", ""out"": ""mos fifu mos labdo""}, {""inp"": ""mos mos mos labdo"", ""out"": ""mos mos mos labdo""}, {""inp"": ""fifu labdo fifu labdo"", ""out"": ""fifu labdo fifu labdo""}, {""inp"": ""mos mos labdo fifu"", ""out"": ""labdo mos mos fifu""}, {""inp"": ""mos fifu mos"", ""out"": ""fifu mos mos""}]","[{""inp"": ""labdo labdo labdo labdo"", ""out"": ""labdo labdo labdo labdo""}]","[{""inp"": ""fifu labdo mos fifu fifu"", ""out"": ""fifu mos labdo fifu fifu""}]","[{""inp"": ""fifu labdo fifu mos"", ""out"": ""mos labdo""}, {""inp"": ""mos fifu mos"", ""out"": ""fifu""}, {""inp"": ""labdo labdo fifu"", ""out"": ""labdo""}, {""inp"": ""labdo mos mos mos"", ""out"": ""mos mos""}, {""inp"": ""labdo fifu labdo mos"", ""out"": ""mos fifu""}]","[{""inp"": ""labdo fifu fifu"", ""out"": ""fifu""}]","[{""inp"": ""mos mos fifu fifu fifu"", ""out"": ""fifu mos""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""permutation"", ""partitioning"", ""reindexing""], ""op_names"": [""reindexing_rotate_k_1"", ""permutation_reverse""], ""op_families"": [""reindexing"", ""permutation""], ""op_params"": [{""k"": 1}, {}], ""shifted_op_names"": [""partitioning_by_offset_offset_1"", ""permutation_reverse""], ""shifted_op_families"": [""partitioning"", ""permutation""], ""shifted_op_params"": [{""offset"": 1}, {}], ""num_steps"": 2, ""repetition_mode"": ""medium"", ""old_rule_post_query_output"": ""fifu labdo fifu""}",,
compositional_induction_string,extension_append_boundary_side_last -> reindexing_rotate_k_1,extension -> reindexing,permutation_reverse -> reindexing_rotate_k_1,permutation -> reindexing,medium,single_op_shift,True,0.875,0.0,0.0,1.0,0.0,0.875,0.0,1.0,1.0,1.0,1.0,0.65,"{""1"": [""tate tate tate tate""], ""2"": [""tate tate tate tate tate""], ""3"": [""tate tate tate tate tate""], ""4"": [""tate tate tate tate tate""], ""5"": [""tate tate tate tate tate""]}","{""1"": [""tate zasa tate zasa""], ""2"": [""tate zasa tate zasa""], ""3"": [""tate zasa tate zasa""], ""4"": [""tate zasa tate zasa""], ""5"": [""tate zasa tate zasa""]}","[""zasa tate tate zasa zasa tate zasa""]","[""zasa zeri zeri zeri zeri zeri""]","[{""inp"": ""zasa zasa zasa tate"", ""out"": ""tate zasa zasa zasa tate""}, {""inp"": ""zasa tate zasa zeri"", ""out"": ""zeri zasa tate zasa zeri""}, {""inp"": ""zeri tate zasa"", ""out"": ""zasa zeri tate zasa""}, {""inp"": ""tate tate zasa zeri"", ""out"": ""zeri tate tate zasa zeri""}, {""inp"": ""zasa zasa tate zasa"", ""out"": ""zasa zasa zasa tate zasa""}]","[{""inp"": ""tate tate tate tate"", ""out"": ""tate tate tate tate tate""}]","[{""inp"": ""tate tate zasa zasa tate zasa"", ""out"": ""zasa tate tate zasa zasa tate zasa""}]","[{""inp"": ""zeri zasa zeri tate"", ""out"": ""zeri tate zeri zasa""}, {""inp"": ""zasa zeri zasa"", ""out"": ""zasa zasa zeri""}, {""inp"": ""zeri tate zeri zasa"", ""out"": ""zeri zasa zeri tate""}, {""inp"": ""tate tate tate tate"", ""out"": ""tate tate tate tate""}, {""inp"": ""tate tate zeri"", ""out"": ""tate zeri tate""}]","[{""inp"": ""tate zasa tate"", ""out"": ""tate tate zasa""}]","[{""inp"": ""zasa zeri zeri zeri zeri zeri"", ""out"": ""zasa zeri zeri zeri zeri zeri""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""permutation"", ""reindexing"", ""extension""], ""op_names"": [""extension_append_boundary_side_last"", ""reindexing_rotate_k_1""], ""op_families"": [""extension"", ""reindexing""], ""op_params"": [{""side"": ""last""}, {""k"": 1}], ""shifted_op_names"": [""permutation_reverse"", ""reindexing_rotate_k_1""], ""shifted_op_families"": [""permutation"", ""reindexing""], ""shifted_op_params"": [{}, {""k"": 1}], ""num_steps"": 2, ""repetition_mode"": ""medium"", ""old_rule_post_query_output"": ""tate tate zasa tate""}",,
compositional_induction_string,reindexing_rotate_k_1,reindexing,permutation_reverse,permutation,easy,single_op_shift,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""1"": [""fesi"", ""lapa"", ""lapa"", ""fesi"", ""benu""], ""2"": [""fesi"", ""lapa"", ""lapa"", ""fesi"", ""benu""], ""3"": [""fesi"", ""lapa"", ""lapa"", ""fesi"", ""benu""], ""4"": [""fesi"", ""lapa"", ""lapa"", ""fesi"", ""benu""], ""5"": [""fesi"", ""lapa"", ""lapa"", ""fesi"", ""benu""]}","{""1"": [""benu"", ""fesi"", ""benu"", ""lapa"", ""lapa""], ""2"": [""benu"", ""fesi"", ""benu"", ""lapa"", ""lapa""], ""3"": [""benu"", ""fesi"", ""benu"", ""lapa"", ""lapa""], ""4"": [""benu"", ""fesi"", ""benu"", ""lapa"", ""lapa""], ""5"": [""benu"", ""fesi"", ""benu"", ""lapa"", ""lapa""]}","[""fesi"", ""benu"", ""fesi"", ""fesi"", ""lapa"", ""lapa"", ""fesi""]","[""benu"", ""benu"", ""benu"", ""fesi"", ""fesi"", ""fesi"", ""lapa""]","[{""inp"": ""benu lapa fesi benu lapa"", ""out"": ""lapa benu lapa fesi benu""}, {""inp"": ""fesi lapa benu benu fesi"", ""out"": ""fesi fesi lapa benu benu""}, {""inp"": ""benu lapa lapa benu"", ""out"": ""benu benu lapa lapa""}, {""inp"": ""fesi fesi benu lapa fesi"", ""out"": ""fesi fesi fesi benu lapa""}, {""inp"": ""lapa fesi benu lapa"", ""out"": ""lapa lapa fesi benu""}]","[{""inp"": ""lapa lapa fesi benu fesi"", ""out"": ""fesi lapa lapa fesi benu""}]","[{""inp"": ""benu fesi fesi lapa lapa fesi fesi"", ""out"": ""fesi benu fesi fesi lapa lapa fesi""}]","[{""inp"": ""lapa lapa benu benu lapa"", ""out"": ""lapa benu benu lapa lapa""}, {""inp"": ""benu benu benu lapa"", ""out"": ""lapa benu benu benu""}, {""inp"": ""lapa lapa benu benu benu"", ""out"": ""benu benu benu lapa lapa""}, {""inp"": ""lapa benu lapa benu fesi"", ""out"": ""fesi benu lapa benu lapa""}, {""inp"": ""benu benu fesi lapa"", ""out"": ""lapa fesi benu benu""}]","[{""inp"": ""benu fesi lapa benu lapa"", ""out"": ""lapa benu lapa fesi benu""}]","[{""inp"": ""fesi fesi benu benu benu fesi lapa"", ""out"": ""lapa fesi benu benu benu fesi fesi""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 3, ""candidate_template_names"": [""permutation"", ""reindexing""], ""op_names"": [""reindexing_rotate_k_1""], ""op_families"": [""reindexing""], ""op_params"": [{""k"": 1}], ""shifted_op_names"": [""permutation_reverse""], ""shifted_op_families"": [""permutation""], ""shifted_op_params"": [{}], ""num_steps"": 1, ""repetition_mode"": ""high"", ""old_rule_post_query_output"": ""lapa benu fesi lapa benu""}",,
compositional_induction_string,permutation_reverse -> extension_append_boundary_side_last,permutation -> extension,reindexing_rotate_k_-1 -> extension_append_boundary_side_last,reindexing -> extension,hard,single_op_shift,True,0.625,0.375,0.0,1.0,1.0,0.625,0.375,1.0,1.0,1.0,1.0,0.55,"{""1"": [""pukfu gadva beni""], ""2"": [""pukfu gadva beni""], ""3"": [""pukfu gadva beni beni""], ""4"": [""pukfu gadva beni beni""], ""5"": [""pukfu gadva beni beni""]}","{""1"": [""beni pukfu sod sod""], ""2"": [""beni pukfu sod sod""], ""3"": [""pukfu beni sod sod""], ""4"": [""beni pukfu sod sod""], ""5"": [""pukfu beni sod sod""]}","[""sod beni beni""]","[""sod gadva gadva""]","[{""inp"": ""beni sod gadva"", ""out"": ""gadva sod beni beni""}, {""inp"": ""beni gadva sod"", ""out"": ""sod gadva beni beni""}, {""inp"": ""pukfu kapa beni"", ""out"": ""beni kapa pukfu pukfu""}, {""inp"": ""pukfu gadva sod"", ""out"": ""sod gadva pukfu pukfu""}, {""inp"": ""gadva pukfu beni"", ""out"": ""beni pukfu gadva gadva""}]","[{""inp"": ""beni gadva pukfu"", ""out"": ""pukfu gadva beni beni""}]","[{""inp"": ""beni sod"", ""out"": ""sod beni beni""}]","[{""inp"": ""sod beni kapa"", ""out"": ""beni kapa sod sod""}, {""inp"": ""beni kapa sod"", ""out"": ""kapa sod beni beni""}, {""inp"": ""sod kapa pukfu"", ""out"": ""kapa pukfu sod sod""}, {""inp"": ""pukfu beni gadva"", ""out"": ""beni gadva pukfu pukfu""}, {""inp"": ""gadva beni kapa"", ""out"": ""beni kapa gadva gadva""}]","[{""inp"": ""sod pukfu beni"", ""out"": ""pukfu beni sod sod""}]","[{""inp"": ""gadva sod"", ""out"": ""sod gadva gadva""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""extension"", ""partitioning"", ""permutation"", ""iteration"", ""reindexing""], ""op_names"": [""permutation_reverse"", ""extension_append_boundary_side_last""], ""op_families"": [""permutation"", ""extension""], ""op_params"": [{}, {""side"": ""last""}], ""shifted_op_names"": [""reindexing_rotate_k_-1"", ""extension_append_boundary_side_last""], ""shifted_op_families"": [""reindexing"", ""extension""], ""shifted_op_params"": [{""k"": -1}, {""side"": ""last""}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""beni pukfu sod sod""}",,
compositional_induction_string,reindexing_rotate_k_1 -> partitioning_by_offset_offset_1,reindexing -> partitioning,reindexing_rotate_k_1 -> extension_append_boundary_side_last,reindexing -> extension,hard,single_op_shift,True,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.8,"{""1"": [""gikdu""], ""2"": [""sebi""], ""3"": [""tur""], ""4"": [""tur""], ""5"": [""gikdu""]}","{""1"": [""tur monsha gikdu gikdu""], ""2"": [""tur monsha gikdu gikdu""], ""3"": [""tur monsha gikdu gikdu""], ""4"": [""tur monsha gikdu gikdu""], ""5"": [""tur monsha gikdu gikdu""]}","[""gikdu""]","[""gikdu monsha sebi tur tur""]","[{""inp"": ""monsha tur sebi"", ""out"": ""monsha""}, {""inp"": ""monsha gikdu chuf"", ""out"": ""monsha""}, {""inp"": ""chuf tur monsha"", ""out"": ""chuf""}, {""inp"": ""tur sebi gikdu"", ""out"": ""tur""}, {""inp"": ""gikdu sebi chuf"", ""out"": ""gikdu""}]","[{""inp"": ""tur gikdu sebi"", ""out"": ""tur""}]","[{""inp"": ""gikdu chuf monsha tur"", ""out"": ""gikdu monsha""}]","[{""inp"": ""monsha sebi gikdu"", ""out"": ""gikdu monsha sebi sebi""}, {""inp"": ""sebi tur gikdu"", ""out"": ""gikdu sebi tur tur""}, {""inp"": ""monsha chuf sebi"", ""out"": ""sebi monsha chuf chuf""}, {""inp"": ""sebi tur monsha"", ""out"": ""monsha sebi tur tur""}, {""inp"": ""gikdu tur sebi"", ""out"": ""sebi gikdu tur tur""}]","[{""inp"": ""monsha gikdu tur"", ""out"": ""tur monsha gikdu gikdu""}]","[{""inp"": ""monsha sebi tur gikdu"", ""out"": ""gikdu monsha sebi tur tur""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""partitioning"", ""reindexing"", ""iteration"", ""extension"", ""permutation""], ""op_names"": [""reindexing_rotate_k_1"", ""partitioning_by_offset_offset_1""], ""op_families"": [""reindexing"", ""partitioning""], ""op_params"": [{""k"": 1}, {""offset"": 1}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""extension_append_boundary_side_last""], ""shifted_op_families"": [""reindexing"", ""extension""], ""shifted_op_params"": [{""k"": 1}, {""side"": ""last""}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""monsha""}",,
compositional_induction_string,reindexing_rotate_k_1 -> extension_append_boundary_side_last,reindexing -> extension,reindexing_rotate_k_1 -> partitioning_by_offset_offset_0,reindexing -> partitioning,hard,single_op_shift,True,0.625,1.0,1.0,1.0,0.0,0.625,1.0,1.0,1.0,1.0,1.0,0.8500000000000001,"{""1"": [""shivu nukme mok""], ""2"": [""shivu nukme mok mok""], ""3"": [""shivu mok nukme nukme""], ""4"": [""shivu nukme mok mok""], ""5"": [""shivu nukme mok mok""]}","{""1"": [""tibo shivu""], ""2"": [""tibo shivu""], ""3"": [""tibo shivu""], ""4"": [""tibo shivu""], ""5"": [""tibo shivu""]}","[""nukme tibo tibo""]","[""tibo""]","[{""inp"": ""mok kedche nukme"", ""out"": ""nukme mok kedche kedche""}, {""inp"": ""nukme tibo kedche"", ""out"": ""kedche nukme tibo tibo""}, {""inp"": ""mok nukme kedche"", ""out"": ""kedche mok nukme nukme""}, {""inp"": ""tibo mok kedche"", ""out"": ""kedche tibo mok mok""}, {""inp"": ""nukme shivu mok"", ""out"": ""mok nukme shivu shivu""}]","[{""inp"": ""nukme mok shivu"", ""out"": ""shivu nukme mok mok""}]","[{""inp"": ""tibo nukme"", ""out"": ""nukme tibo tibo""}]","[{""inp"": ""mok kedche nukme"", ""out"": ""nukme kedche""}, {""inp"": ""shivu kedche nukme"", ""out"": ""nukme kedche""}, {""inp"": ""kedche mok tibo"", ""out"": ""tibo mok""}, {""inp"": ""nukme mok tibo"", ""out"": ""tibo mok""}, {""inp"": ""kedche mok nukme"", ""out"": ""nukme mok""}]","[{""inp"": ""nukme shivu tibo"", ""out"": ""tibo shivu""}]","[{""inp"": ""shivu tibo"", ""out"": ""tibo""}]","{""evidence_budgets"": [1, 2, 3, 4, 5], ""num_active_symbols"": 5, ""candidate_template_names"": [""reindexing"", ""iteration"", ""permutation"", ""extension"", ""partitioning""], ""op_names"": [""reindexing_rotate_k_1"", ""extension_append_boundary_side_last""], ""op_families"": [""reindexing"", ""extension""], ""op_params"": [{""k"": 1}, {""side"": ""last""}], ""shifted_op_names"": [""reindexing_rotate_k_1"", ""partitioning_by_offset_offset_0""], ""shifted_op_families"": [""reindexing"", ""partitioning""], ""shifted_op_params"": [{""k"": 1}, {""offset"": 0}], ""num_steps"": 2, ""repetition_mode"": ""low"", ""old_rule_post_query_output"": ""tibo nukme shivu shivu""}",,
